Name;Mayores a 1;Pago 2;Despachos 2;Monedas 2;Shipping Method 2;Shipping Method;Cantidad;Producto;Precio oferta;Venta total;Precio normal;SKU;status despacho;Region 2
43009;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;9990;39990;3332184238;fulfilled;RM
43009;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Tijuana Burdeo Premium - Burdeo / 38;9990;9990;39990;20078538;fulfilled;RM
43009;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Shanghai Negro Premium - Negro / 38;9990;9990;29990;300072038;fulfilled;RM
43009;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Denver Negro Premium - Negro / 38;9990;9990;39990;6703072038;fulfilled;RM
43009;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Cancun Burdeo Premium - Burdeo / 38;9990;9990;29990;14078538;fulfilled;RM
43008;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Tokio Orange Premium - Naranja / 37;9990;9990;49990;9501055337;fulfilled;RM
43007;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;9990;39990;4706078538;fulfilled;RM
43006;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Frankfurt Negro Premium - Negro / 38;9990;9990;34990;1001202038;fulfilled;RM
43005;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Rojo Delux - Rub�_ / 37;47990;47990;0;561w37;fulfilled;RM
43005;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia  Victoria  6054 Negro Delux - Negro / 39;24990;24990;31990;5439;fulfilled;RM
43005;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapato Bucarest Negro Premium - Negro / 37;14990;14990;39990;57072037;fulfilled;RM
43004;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Frankfurt Negro Premium - Negro / 39;9990;9990;34990;1001202039;fulfilled;RM
43004;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Zapatilla Angelica Negro Premium - Negro / 39;9990;9990;29990;100072039;fulfilled;RM
43003;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Kansas Negro Premium - Negro / 39;9990;9990;39990;6974072039;fulfilled;AN
43003;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;2;Botin  Negro 832-4099 Premium - Negro / 39;9990;19980;69990;4099002039;fulfilled;AN
43002;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Luxemburgo Negro Premium - Negro / 39;9990;9990;39990;9674072039;fulfilled;RM
43002;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin  Negro 832-4099 Premium - Negro / 39;9990;9990;69990;4099002039;fulfilled;RM
43001;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;9990;29990;100071037;fulfilled;RM
43001;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Zapatilla Delhi Rosado Premium - Rosado / 37;9990;9990;29990;200077437;fulfilled;RM
43000;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Melbourne Negro Premium - Negro / 35;9990;9990;49990;1004072035;fulfilled;RM
42999;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Naroa Blanco Premium - Blanco / 40;9990;9990;39990;100071040;fulfilled;RM
42998;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Brisbane Caf̩ Premium - Negro / 37;9990;9990;49990;1003204037;fulfilled;RM
42997;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Tijuana Burdeo Premium - Burdeo / 36;9990;9990;39990;20078536;fulfilled;ML
42996;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Brisbane Negro Premium - Negro / 37;9990;9990;49990;1003202037;fulfilled;RM
42995;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Paris Burdeo Premium - Burdeo / 37;9990;9990;39990;8172078537;fulfilled;RM
42994;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Paris Burdeo Premium - Burdeo / 39;9990;9990;39990;8172078539;fulfilled;RM
42994;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Zapatilla Angelica Blanco Premium - Blanco / 40;9990;9990;29990;100071040;fulfilled;RM
42994;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin Florida Negro Premium - Negro / 39;9990;9990;39990;6983052039;fulfilled;RM
42994;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Zapatilla Marilyn Beige Premium - Beige / 39;9990;9990;29990;3611074439;fulfilled;RM
42993;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Negro Delux - Negro / 36;39990;39990;0;37936;fulfilled;RM
42992;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Denver Negro Premium - Negro / 37;9990;9990;39990;6703072037;fulfilled;RM
42991;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Florida Negro Premium - Negro / 39;9990;9990;39990;6983052039;fulfilled;BI
42991;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Kansas Negro Premium - Negro / 39;9990;9990;39990;6974072039;fulfilled;BI
42990;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;3;Botin Monterrey Negro Premium - Negro / 39;9990;29970;39990;10072039;fulfilled;RM
42989;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Atenas Negro Premium - Negro / 40;9990;9990;49990;37072040;fulfilled;RM
42989;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin  Negro 832-4194 Premium - Negro / 40;9990;9990;69990;4194002040;fulfilled;RM
42989;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin Dublin Burdeo Premium - Burdeo / 40;9990;9990;36990;5136078540;fulfilled;RM
42988;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Marsella Caf̩ claro Premium - Caf̩ claro / 39;9990;9990;49990;4000004939;fulfilled;BI
42987;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;9990;44990;1838072038;fulfilled;RM
42987;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Sofia Multicolor Premium - Negro / 39;9990;9990;39990;3679079039;fulfilled;RM
42987;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Catalina Beige Premium - Beige / 36;9990;9990;29990;1284436;fulfilled;RM
42987;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Frankfurt Blanco Premium - Blanco / 35;9990;9990;34990;1001201035;fulfilled;RM
42986;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Pekin 2  Beige Premium - Beige / 39;9990;9990;39990;3284439;fulfilled;RM
42985;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;9990;29990;100071037;fulfilled;RM
42984;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Bota  Cleveland Negro Premium - Negro / 38;19990;19990;89990;1002038;fulfilled;NB
42984;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Frankfurt Negro Premium - Negro / 38;9990;9990;34990;1001202038;fulfilled;NB
42984;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Chester Blanco Premium - Blanco / 39;9990;9990;49990;1000071039;fulfilled;NB
42983;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Delhi Negro Premium - Negro / 36;9990;9990;39990;200072036;fulfilled;LR
42982;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Brisbane Negro Premium - Negro / 35;9990;9990;49990;1003202035;fulfilled;VS
42982;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Moscow Negro Premium - Negro / 35;9990;9990;44990;1838072035;fulfilled;VS
42982;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Brisbane Caf̩ Premium - Negro / 35;9990;9990;49990;1003204035;fulfilled;VS
42981;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;9990;29990;100071037;fulfilled;BI
42981;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Angelica Negro Premium - Negro / 36;9990;9990;29990;100072036;fulfilled;BI
42981;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Dana Negro Premium - Negro / 36;9990;9990;29990;4501072036;fulfilled;BI
42980;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Frankfurt Blanco Premium - Blanco / 35;9990;9990;34990;1001201035;fulfilled;RM
42979;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Melbourne Negro Premium - Negro / 38;9990;9990;49990;1004072038;fulfilled;BI
42978;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Tijuana Burdeo Premium - Burdeo / 37;9990;9990;39990;20078537;fulfilled;BI
42978;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Catalina Beige Premium - Beige / 39;9990;9990;29990;1284439;fulfilled;BI
42978;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Catalina Black Premium - Negro / 39;9990;9990;39990;1282039;fulfilled;BI
42978;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Bootie Atlanta  Premium - Negro / 39;9990;9990;39990;3698072039;fulfilled;BI
42977;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Angelica Negro Premium - Negro / 38;9990;9990;29990;100072038;fulfilled;AN
42977;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;9990;44990;1838072038;fulfilled;AN
42977;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;9990;39990;6001202038;fulfilled;AN
42976;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;2;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;19980;39990;6001202038;fulfilled;RM
42975;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Naya Blanco Premiumi - Beige / 38;9990;9990;29990;2281038;fulfilled;RM
42974;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Toronto Negro Premium - Negro / 38;9990;9990;49990;100072038;fulfilled;RM
42973;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 39;9990;9990;29990;4501072039;fulfilled;RM
42972;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Oviedo Beige Premium - Beige / 36;9990;9990;39990;6102078136;fulfilled;RM
42972;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin Toronto Negro Premium - Negro / 36;9990;9990;49990;100072036;fulfilled;RM
42971;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Oviedo Beige Premium - Beige / 36;9990;9990;39990;6102078136;fulfilled;BI
42971;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Sandalia Cat Azul Ipanema - Azul / 24/25;12990;12990;0;224;fulfilled;BI
42971;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Sandalia Lol Kids Lila Ipanema - Lila / 28/29;13990;13990;0;23428;fulfilled;BI
42970;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Teca Negro Police - Negro / 37;29990;29990;0;9037;fulfilled;RM
42969;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;9990;39990;6001202037;fulfilled;RM
42968;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;9990;39990;4706078538;fulfilled;RM
42967;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Melbourne Negro Premium - Negro / 35;9990;9990;49990;1004072035;fulfilled;RM
42966;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Angelica Negro Premium - Negro / 36;9990;9990;29990;100072036;fulfilled;RM
42965;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Angelica Blanco Premium - Blanco / 38;9990;9990;29990;100071038;fulfilled;RM
42964;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Shanghai Negro Premium - Negro / 36;9990;9990;29990;300072036;fulfilled;RM
42963;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;9990;39990;6001202037;fulfilled;RM
42962;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Marshmallow 5463 Blanco Delux - Blanco / 38;19990;19990;0;46338;fulfilled;RM
42961;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;fulfilled;RM
42961;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Fernanda Rojo Premium - Rojo / 37;9990;9990;24990;7281367637;fulfilled;RM
42960;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;RM
42959;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;9990;39990;6001202037;fulfilled;RM
42958;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Naya Blanco Premiumi - Beige / 38;9990;9990;29990;2281038;fulfilled;AR
42958;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Delhi Rosado Premium - Rosado / 38;9990;9990;29990;200077438;fulfilled;AR
42958;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Dana Negro Premium - Negro / 38;9990;9990;29990;4501072038;fulfilled;AR
42957;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;9990;39990;6001202037;fulfilled;RM
42956;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;VS
42956;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;9990;39990;6001202037;fulfilled;VS
42955;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Michigan Negro Premium - Negro / 38;9990;9990;39990;6134072038;fulfilled;BI
42955;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Atenas Negro Premium - Negro / 38;9990;9990;49990;37072038;fulfilled;BI
42954;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Nala Negro Premium - Negro / 40;9990;9990;32990;1018072040;fulfilled;RM
42953;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Naya Blanco Premiumi - Beige / 38;9990;9990;29990;2281038;fulfilled;LR
42952;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Atenas Negro Premium - Negro / 36;9990;9990;49990;37072036;fulfilled;RM
42951;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Shanghai Negro Premium - Negro / 36;9990;9990;29990;300072036;fulfilled;RM
42950;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Shanghai Negro Premium - Negro / 40;9990;9990;29990;300072040;fulfilled;RM
42949;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Denver Negro Premium - Negro / 38;9990;9990;39990;6703072038;fulfilled;RM
42948;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 35;9990;9990;39990;3332184235;fulfilled;RM
42948;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin Tijuana Burdeo Premium - Burdeo / 35;9990;9990;39990;20078535;fulfilled;RM
42947;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Angelica Negro Premium - Negro / 36;9990;9990;29990;100072036;fulfilled;LI
42946;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Melbourne Negro Premium - Negro / 35;9990;9990;49990;1004072035;fulfilled;RM
42946;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Brisbane Caf̩ Premium - Negro / 35;9990;9990;49990;1003204035;fulfilled;RM
42945;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Brisbane Negro Premium - Negro / 38;9990;9990;49990;1003202038;fulfilled;AR
42945;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Delhi Rosado Premium - Rosado / 38;9990;9990;29990;200077438;fulfilled;AR
42945;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;fulfilled;AR
42945;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Dana Negro Premium - Negro / 38;9990;9990;29990;4501072038;fulfilled;AR
42944;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Valencia Negro Premium - Burdeo / 38;9990;9990;39990;3905058538;fulfilled;AR
42944;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Valencia Negro Premium - Burdeo / 39;9990;9990;39990;3905058539;fulfilled;AR
42944;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Marilyn Beige Premium - Beige / 38;9990;9990;29990;3611074438;fulfilled;AR
42944;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Ambar  Negro  Premium - Negro / 38;9990;9990;29990;400072038;fulfilled;AR
42943;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Angelica Negro Premium - Negro / 39;9990;9990;29990;100072039;fulfilled;RM
42943;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Moscow Negro Premium - Negro / 39;9990;9990;44990;1838072039;fulfilled;RM
42942;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 38;9990;9990;49990;1000071038;fulfilled;ML
42942;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;9990;39990;3332184238;fulfilled;ML
42942;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;9990;44990;1838072038;fulfilled;ML
42941;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;6;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;59940;39990;6001202038;fulfilled;RM
42940;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;3;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;29970;39990;6001202038;fulfilled;RM
42940;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;7;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;69930;39990;6001202037;fulfilled;RM
42939;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Bucarest Negro Premium - Negro / 39;9990;9990;39990;3332182039;fulfilled;RM
42939;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin Valencia Negro Premium - Burdeo / 39;9990;9990;39990;3905058539;fulfilled;RM
42939;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin Monterrey Negro Premium - Negro / 39;9990;9990;39990;10072039;fulfilled;RM
42938;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Frankfurt Negro Premium - Negro / 39;9990;9990;34990;1001202039;fulfilled;LI
42937;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;9990;39990;6001202038;fulfilled;AR
42937;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Moscow Negro Premium - Negro / 36;9990;9990;44990;1838072036;fulfilled;AR
42937;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;9990;44990;1838072038;fulfilled;AR
42936;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla York Blanco Premium - Blanco / 37;9990;9990;39990;2000289037;fulfilled;RM
42936;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Zapatilla Oviedo Negro Premium - Negro / 37;9990;9990;39990;6102072037;fulfilled;RM
42935;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Alaska Negro Premium - Negro / 39;9990;9990;39990;4706182039;fulfilled;RM
42934;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin San Diego Negro Premium - Negro / 36;9990;9990;69990;5002036;fulfilled;BI
42933;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;fulfilled;VS
